Spectrum ID, Protein, #peaks, #multi-peaks, Charge, Delta mass, # matched peaks 
controllerType=0 controllerNumber=1 scan=1080, sp|P02359|RS7_ECOLI_124_149|truncated, 98, 444, 1, -1.00415, 8
controllerType=0 controllerNumber=1 scan=1080, sp|P77611|RSXC_ECOLI_598_622|truncated, 98, 444, 1, 62.01, 2
controllerType=0 controllerNumber=1 scan=1080, sp|P77611|RSXC_ECOLI_566_590|truncated, 98, 444, 1, 62.9941, 2
controllerType=0 controllerNumber=1 scan=1080, sp|P68919|RL25_ECOLI_63_86|truncated, 98, 444, 1, 78.8506, 2
controllerType=0 controllerNumber=1 scan=1080, sp|P39172|ZNUA_ECOLI_27_106|truncated, 98, 444, 3, 117.948, 2
controllerType=0 controllerNumber=1 scan=1082, sp|P68191|SRA_ECOLI_1_45|truncated, 75, 32, 2, 125.078, 6
controllerType=0 controllerNumber=1 scan=1082, sp|P68191|SRA_ECOLI, 75, 32, 2, 125.078, 6
controllerType=0 controllerNumber=1 scan=1082, sp|P68191|SRA_ECOLI_22_45|truncated, 75, 32, 1, -1.00708, 5
controllerType=0 controllerNumber=1 scan=1082, sp|P68191|SRA_ECOLI_23_45|truncated, 75, 32, 1, 127.088, 4
controllerType=0 controllerNumber=1 scan=1087, sp|P0A7M2|RL28_ECOLI_2_27|truncated, 104, 251, 1, -1.00781, 15
controllerType=0 controllerNumber=1 scan=1087, sp|P0A7M2|RL28_ECOLI_1_27|truncated, 104, 251, 1, -132.048, 13
controllerType=0 controllerNumber=1 scan=1087, sp|P0A7Z0|RPIA_ECOLI_166_219|truncated, 104, 251, 2, 148.045, 3
controllerType=0 controllerNumber=1 scan=1087, sp|P0ADV1|LPTA_ECOLI_159_185|truncated, 104, 251, 1, -100.097, 2
controllerType=0 controllerNumber=1 scan=1087, sp|P0ADV1|LPTA_ECOLI_159_183|truncated, 104, 251, 1, 70.9678, 2
controllerType=0 controllerNumber=1 scan=1094, sp|P68191|SRA_ECOLI_22_45|truncated, 122, 414, 1, -1.00537, 9
controllerType=0 controllerNumber=1 scan=1094, sp|P68191|SRA_ECOLI, 122, 414, 2, 125.081, 9
controllerType=0 controllerNumber=1 scan=1094, sp|P68191|SRA_ECOLI_1_45|truncated, 122, 414, 2, 125.081, 9
controllerType=0 controllerNumber=1 scan=1094, sp|P68191|SRA_ECOLI_23_45|truncated, 122, 414, 1, 127.09, 7
controllerType=0 controllerNumber=1 scan=1097, sp|P68191|SRA_ECOLI_21_45|truncated, 38, 3, 1, -119.157, 2
controllerType=0 controllerNumber=1 scan=1097, sp|P68191|SRA_ECOLI_22_45|truncated, 38, 3, 1, 36.9443, 2
controllerType=0 controllerNumber=1 scan=1146, sp|P68191|SRA_ECOLI_1_45|truncated, 82, 115, 2, 125.08, 2
controllerType=0 controllerNumber=1 scan=1146, sp|P68191|SRA_ECOLI, 82, 115, 2, 125.08, 2
controllerType=0 controllerNumber=1 scan=1155, sp|P0A7M2|RL28_ECOLI_1_27|truncated, 55, 26, 1, -132.05, 4
controllerType=0 controllerNumber=1 scan=1155, sp|P0A7M2|RL28_ECOLI_2_27|truncated, 55, 26, 1, -1.00928, 4
controllerType=0 controllerNumber=1 scan=1236, sp|P68191|SRA_ECOLI_22_40|truncated, 49, 28, 1, -1.00708, 3
controllerType=0 controllerNumber=1 scan=1275, sp|P68191|SRA_ECOLI_1_45|truncated, 29, 21, 2, -131.111, 4
controllerType=0 controllerNumber=1 scan=1275, sp|P68191|SRA_ECOLI, 29, 21, 2, -131.111, 4
controllerType=0 controllerNumber=1 scan=1275, sp|P68191|SRA_ECOLI_22_45|truncated, 29, 21, 1, -129.102, 4
controllerType=0 controllerNumber=1 scan=1275, sp|P68191|SRA_ECOLI_23_45|truncated, 29, 21, 1, -1.00659, 4
controllerType=0 controllerNumber=1 scan=1275, sp|P68191|SRA_ECOLI_2_45|truncated, 29, 21, 2, -0.0708008, 4
controllerType=0 controllerNumber=1 scan=1275, sp|P68191|SRA_ECOLI_24_45|truncated, 29, 21, 1, 112.077, 3
controllerType=0 controllerNumber=1 scan=1402, sp|A5A618|YNHF_ECOLI, 83, 97, 1, 76.9155, 2
controllerType=0 controllerNumber=1 scan=1417, sp|P0A7M2|RL28_ECOLI_1_27|truncated, 62, 11, 1, -132.046, 6
controllerType=0 controllerNumber=1 scan=1417, sp|P0A7M2|RL28_ECOLI_2_27|truncated, 62, 11, 1, -1.00513, 6
controllerType=0 controllerNumber=1 scan=1420, sp|P68191|SRA_ECOLI_1_45|truncated, 38, 25, 2, -131.11, 4
controllerType=0 controllerNumber=1 scan=1420, sp|P68191|SRA_ECOLI, 38, 25, 2, -131.11, 4
controllerType=0 controllerNumber=1 scan=1420, sp|P68191|SRA_ECOLI_22_45|truncated, 38, 25, 1, -129.101, 4
controllerType=0 controllerNumber=1 scan=1420, sp|P68191|SRA_ECOLI_23_45|truncated, 38, 25, 1, -1.0061, 4
controllerType=0 controllerNumber=1 scan=1420, sp|P68191|SRA_ECOLI_2_45|truncated, 38, 25, 2, -0.0698242, 4
controllerType=0 controllerNumber=1 scan=1420, sp|P68191|SRA_ECOLI_24_45|truncated, 38, 25, 1, 112.078, 3
controllerType=0 controllerNumber=1 scan=1428, sp|P0AGJ5|YFIF_ECOLI_71_92|truncated, 27, 23, 1, -1.0083, 4
controllerType=0 controllerNumber=1 scan=1430, sp|P68191|SRA_ECOLI_22_45|truncated, 55, 18, 1, -1.00732, 5
controllerType=0 controllerNumber=1 scan=1430, sp|P68191|SRA_ECOLI, 55, 18, 2, 125.077, 5
controllerType=0 controllerNumber=1 scan=1430, sp|P68191|SRA_ECOLI_1_45|truncated, 55, 18, 2, 125.077, 5
controllerType=0 controllerNumber=1 scan=1430, sp|P68191|SRA_ECOLI_23_45|truncated, 55, 18, 1, 127.088, 4
controllerType=0 controllerNumber=1 scan=1684, sp|P02359|RS7_ECOLI_121_143|truncated, 24, 9, 1, -72.0432, 6
controllerType=0 controllerNumber=1 scan=1684, sp|P02359|RS7_ECOLI_122_143|truncated, 24, 9, 1, -1.0061, 6
controllerType=0 controllerNumber=1 scan=1699, sp|P32684|RLUF_ECOLI_253_278|truncated, 49, 4, 1, -1.00684, 2
controllerType=0 controllerNumber=1 scan=1752, sp|P02359|RS7_ECOLI_121_143|truncated, 31, 10, 1, -72.0447, 5
controllerType=0 controllerNumber=1 scan=1752, sp|P02359|RS7_ECOLI_122_143|truncated, 31, 10, 1, -1.00757, 5
controllerType=0 controllerNumber=1 scan=1788, sp|P0A7M2|RL28_ECOLI_1_27|truncated, 75, 32, 1, -132.046, 5
controllerType=0 controllerNumber=1 scan=1788, sp|P0A7M2|RL28_ECOLI_2_27|truncated, 75, 32, 1, -1.00537, 5
controllerType=0 controllerNumber=1 scan=1792, sp|P0A7L8|RL27_ECOLI, 59, 39, 4, -47.708, 2
controllerType=0 controllerNumber=1 scan=1792, sp|P0A7L8|RL27_ECOLI_1_85|truncated, 59, 39, 4, -47.708, 2
controllerType=0 controllerNumber=1 scan=1802, sp|P21513|RNE_ECOLI_651_679|truncated, 58, 5, 1, -1.00391, 4
controllerType=0 controllerNumber=1 scan=1842, sp|P77611|RSXC_ECOLI_598_622|truncated, 48, 43, 1, 9.07373, 2
controllerType=0 controllerNumber=1 scan=1842, sp|P77611|RSXC_ECOLI_566_590|truncated, 48, 43, 1, 10.0579, 2
controllerType=0 controllerNumber=1 scan=1932, sp|P60624|RL24_ECOLI_2_26|truncated, 55, 11, 1, -1.00757, 8
controllerType=0 controllerNumber=1 scan=1932, sp|P60624|RL24_ECOLI_2_81|truncated, 55, 11, 3, -83.8369, 3
controllerType=0 controllerNumber=1 scan=1932, sp|P60624|RL24_ECOLI_2_104|truncated, 55, 11, 4, -60.6738, 3
controllerType=0 controllerNumber=1 scan=1932, sp|P60624|RL24_ECOLI_3_104|truncated, 55, 11, 4, 10.3633, 3
controllerType=0 controllerNumber=1 scan=1942, sp|P0A7U3|RS19_ECOLI_18_36|truncated, 76, 42, 1, -1.00366, 10
controllerType=0 controllerNumber=1 scan=1945, sp|P21513|RNE_ECOLI_644_681|truncated, 71, 17, 1, -1.00293, 3
controllerType=0 controllerNumber=1 scan=1958, sp|P0ADV1|LPTA_ECOLI_163_182|truncated, 42, 8, 1, -100.074, 5
controllerType=0 controllerNumber=1 scan=1958, sp|P0ADV1|LPTA_ECOLI_164_182|truncated, 42, 8, 1, -1.00586, 5
controllerType=0 controllerNumber=1 scan=1962, sp|P0AGK8|ISCR_ECOLI_131_155|truncated, 52, 69, 1, -72.0457, 4
controllerType=0 controllerNumber=1 scan=1962, sp|P0AGK8|ISCR_ECOLI_131_154|truncated, 52, 69, 1, -1.00854, 4
controllerType=0 controllerNumber=1 scan=1972, sp|P0A7G2|RBFA_ECOLI_112_133|truncated, 57, 103, 1, -1.00635, 3
controllerType=0 controllerNumber=1 scan=1972, sp|P0A7G2|RBFA_ECOLI_113_133|truncated, 57, 103, 1, 112.078, 2
controllerType=0 controllerNumber=1 scan=1973, sp|P0A7G2|RBFA_ECOLI_112_133|truncated, 54, 14, 1, -1.00635, 2
controllerType=0 controllerNumber=1 scan=1973, sp|P0A7G2|RBFA_ECOLI_113_133|truncated, 54, 14, 1, 112.078, 2
controllerType=0 controllerNumber=1 scan=2000, sp|P64455|YDCY_ECOLI_2_77|truncated, 113, 53, 2, -132.161, 2
controllerType=0 controllerNumber=1 scan=2000, sp|P21513|RNE_ECOLI_644_679|truncated, 113, 53, 1, -1.00391, 2
controllerType=0 controllerNumber=1 scan=2002, sp|P0AGK8|ISCR_ECOLI_131_149|truncated, 74, 60, 1, -1.00854, 6
controllerType=0 controllerNumber=1 scan=2002, sp|P60624|RL24_ECOLI_44_104|truncated, 74, 60, 3, -151.479, 2
controllerType=0 controllerNumber=1 scan=2002, sp|P60624|RL24_ECOLI_44_64|truncated, 74, 60, 1, -39.1836, 2
controllerType=0 controllerNumber=1 scan=2007, sp|P21513|RNE_ECOLI_645_681|truncated, 47, 4, 1, -1.00537, 3
controllerType=0 controllerNumber=1 scan=2008, sp|P21513|RNE_ECOLI_645_681|truncated, 60, 3, 1, -1.00537, 2
controllerType=0 controllerNumber=1 scan=2010, sp|P68919|RL25_ECOLI_65_88|truncated, 47, 7, 1, -100.072, 5
controllerType=0 controllerNumber=1 scan=2010, sp|P68919|RL25_ECOLI_66_88|truncated, 47, 7, 1, -1.00342, 4
controllerType=0 controllerNumber=1 scan=2012, sp|P77611|RSXC_ECOLI_566_590|truncated, 49, 17, 1, -1.00635, 5
controllerType=0 controllerNumber=1 scan=2012, sp|P77611|RSXC_ECOLI_598_622|truncated, 49, 17, 1, -1.99048, 2
controllerType=0 controllerNumber=1 scan=2015, sp|P0AGK8|ISCR_ECOLI_131_155|truncated, 131, 572, 1, -1.00684, 9
controllerType=0 controllerNumber=1 scan=2015, sp|P0AGK8|ISCR_ECOLI_131_154|truncated, 131, 572, 1, 70.0303, 9
controllerType=0 controllerNumber=1 scan=2015, sp|P0A858|TPIS_ECOLI_199_255|truncated, 131, 572, 2, 61.7842, 4
controllerType=0 controllerNumber=1 scan=2015, sp|P0ADV1|LPTA_ECOLI_159_185|truncated, 131, 572, 1, -105.261, 2
controllerType=0 controllerNumber=1 scan=2015, sp|P0ADV1|LPTA_ECOLI_160_185|truncated, 131, 572, 1, 50.8398, 2
controllerType=0 controllerNumber=1 scan=2015, sp|P0ADV1|LPTA_ECOLI_159_183|truncated, 131, 572, 1, 65.8032, 2
controllerType=0 controllerNumber=1 scan=2020, sp|P68919|RL25_ECOLI_65_88|truncated, 66, 20, 1, -100.072, 8
controllerType=0 controllerNumber=1 scan=2020, sp|P68919|RL25_ECOLI_66_88|truncated, 66, 20, 1, -1.00342, 7
controllerType=0 controllerNumber=1 scan=2035, sp|P02359|RS7_ECOLI_120_139|truncated, 64, 89, 1, -1.00879, 15
controllerType=0 controllerNumber=1 scan=2042, sp|P77611|RSXC_ECOLI_666_686|truncated, 51, 23, 1, -1.00586, 4
controllerType=0 controllerNumber=1 scan=2042, sp|P77611|RSXC_ECOLI_667_686|truncated, 51, 23, 1, 127.089, 4
controllerType=0 controllerNumber=1 scan=2052, sp|P02359|RS7_ECOLI_120_143|truncated, 53, 60, 1, -1.00635, 8
controllerType=0 controllerNumber=1 scan=2052, sp|P02359|RS7_ECOLI_121_143|truncated, 53, 60, 1, 112.078, 7
controllerType=0 controllerNumber=1 scan=2060, sp|P0A6S0|FLGH_ECOLI_80_103|truncated, 57, 50, 1, -1.00659, 7
controllerType=0 controllerNumber=1 scan=2065, sp|P68919|RL25_ECOLI_63_85|truncated, 59, 37, 1, -114.091, 6
controllerType=0 controllerNumber=1 scan=2065, sp|P68919|RL25_ECOLI_64_85|truncated, 59, 37, 1, -1.00708, 6
controllerType=0 controllerNumber=1 scan=2075, sp|P02359|RS7_ECOLI_122_150|truncated, 52, 49, 1, -72.0459, 7
controllerType=0 controllerNumber=1 scan=2075, sp|P02359|RS7_ECOLI_122_149|truncated, 52, 49, 1, -1.00879, 7
controllerType=0 controllerNumber=1 scan=2080, sp|P02359|RS7_ECOLI_122_150|truncated, 41, 12, 1, -72.0457, 6
controllerType=0 controllerNumber=1 scan=2080, sp|P02359|RS7_ECOLI_122_149|truncated, 41, 12, 1, -1.00854, 6
controllerType=0 controllerNumber=1 scan=2100, sp|P0C0L2|OSMC_ECOLI_2_39|truncated, 72, 231, 2, 104.873, 4
controllerType=0 controllerNumber=1 scan=2100, sp|P69425|TATB_ECOLI_128_171|truncated, 72, 231, 2, -66.1411, 2
controllerType=0 controllerNumber=1 scan=2100, sp|P21513|RNE_ECOLI_704_720|truncated, 72, 231, 1, 28.8921, 2
controllerType=0 controllerNumber=1 scan=2113, sp|P0ACF0|DBHA_ECOLI_46_68|truncated, 36, 50, 1, -1.00269, 3
controllerType=0 controllerNumber=1 scan=2113, sp|Q2EES9|TORI_ECOLI, 36, 50, 3, 84.9644, 2
controllerType=0 controllerNumber=1 scan=2126, sp|P60624|RL24_ECOLI_2_21|truncated, 112, 327, 1, -1.00684, 14
controllerType=0 controllerNumber=1 scan=2138, sp|P0ACF8|HNS_ECOLI_95_114|truncated, 58, 31, 1, -64.822, 5
controllerType=0 controllerNumber=1 scan=2155, sp|P0A742|MSCL_ECOLI, 59, 84, 4, 63.0752, 3
controllerType=0 controllerNumber=1 scan=2175, sp|P76299|FLHB_ECOLI_1_31|truncated, 35, 2, 1, -142.187, 2
controllerType=0 controllerNumber=1 scan=2176, sp|P02358|RS6_ECOLI_103_132|truncated, 78, 106, 1, -1.00488, 11
controllerType=0 controllerNumber=1 scan=2176, sp|P02358|RS6_ECOLI_103_131|truncated, 78, 106, 1, 128.038, 11
controllerType=0 controllerNumber=1 scan=2177, sp|P02358|RS6_ECOLI_103_132|truncated, 46, 42, 1, -1.00488, 6
controllerType=0 controllerNumber=1 scan=2177, sp|P0AD33|YFCZ_ECOLI, 46, 42, 3, 45.8809, 4
controllerType=0 controllerNumber=1 scan=2177, sp|P02358|RS6_ECOLI_103_131|truncated, 46, 42, 1, 128.038, 4
controllerType=0 controllerNumber=1 scan=2178, sp|P02942|MCP1_ECOLI_516_538|truncated, 57, 46, 1, -1.00537, 8
controllerType=0 controllerNumber=1 scan=2178, sp|P02942|MCP1_ECOLI_516_537|truncated, 57, 46, 1, 127.09, 8
controllerType=0 controllerNumber=1 scan=2190, sp|P68191|SRA_ECOLI, 88, 41, 1, 14.9922, 7
controllerType=0 controllerNumber=1 scan=2190, sp|P68191|SRA_ECOLI_1_45|truncated, 88, 41, 1, 14.9922, 7
controllerType=0 controllerNumber=1 scan=2190, sp|P68191|SRA_ECOLI_2_45|truncated, 88, 41, 1, 146.033, 7
controllerType=0 controllerNumber=1 scan=2191, sp|P68191|SRA_ECOLI, 79, 43, 1, 14.9922, 3
controllerType=0 controllerNumber=1 scan=2191, sp|P68191|SRA_ECOLI_1_45|truncated, 79, 43, 1, 14.9922, 3
controllerType=0 controllerNumber=1 scan=2191, sp|P68191|SRA_ECOLI_2_45|truncated, 79, 43, 1, 146.033, 3
controllerType=0 controllerNumber=1 scan=2192, sp|P68191|SRA_ECOLI, 67, 30, 1, 14.9922, 8
controllerType=0 controllerNumber=1 scan=2192, sp|P68191|SRA_ECOLI_1_45|truncated, 67, 30, 1, 14.9922, 8
controllerType=0 controllerNumber=1 scan=2192, sp|P68191|SRA_ECOLI_2_45|truncated, 67, 30, 1, 146.033, 8
controllerType=0 controllerNumber=1 scan=2193, sp|P0AGK8|ISCR_ECOLI_140_162|truncated, 68, 10, 1, -1.00684, 2
controllerType=0 controllerNumber=1 scan=2195, sp|P68191|SRA_ECOLI_20_45|truncated, 61, 53, 1, -67.0959, 4
controllerType=0 controllerNumber=1 scan=2195, sp|P68191|SRA_ECOLI_21_45|truncated, 61, 53, 1, 60.9626, 4
controllerType=0 controllerNumber=1 scan=2200, sp|P02359|RS7_ECOLI_120_149|truncated, 125, 646, 1, -1.00366, 11
controllerType=0 controllerNumber=1 scan=2200, sp|P02359|RS7_ECOLI_120_150|truncated, 125, 646, 1, -72.0408, 10
controllerType=0 controllerNumber=1 scan=2200, sp|P02359|RS7_ECOLI_122_150|truncated, 125, 646, 1, 112.08, 7
controllerType=0 controllerNumber=1 scan=2200, sp|P0ABN1|KDGL_ECOLI, 125, 646, 4, -58.3818, 2
controllerType=0 controllerNumber=1 scan=2200, sp|P0A912|PAL_ECOLI_137_167|truncated, 125, 646, 1, 4.99634, 2
controllerType=0 controllerNumber=1 scan=2200, sp|P0AG67|RS1_ECOLI_523_552|truncated, 125, 646, 1, 8.19702, 2
controllerType=0 controllerNumber=1 scan=2200, sp|P0ACF0|DBHA_ECOLI_59_90|truncated, 125, 646, 1, 14.824, 2
controllerType=0 controllerNumber=1 scan=2206, sp|P02359|RS7_ECOLI_120_150|truncated, 43, 38, 1, -72.041, 8
controllerType=0 controllerNumber=1 scan=2206, sp|P02359|RS7_ECOLI_120_149|truncated, 43, 38, 1, -1.00391, 8
controllerType=0 controllerNumber=1 scan=2206, sp|P02359|RS7_ECOLI_122_150|truncated, 43, 38, 1, 112.08, 6
controllerType=0 controllerNumber=1 scan=2210, sp|P68191|SRA_ECOLI, 80, 168, 1, -1.00195, 10
controllerType=0 controllerNumber=1 scan=2210, sp|P68191|SRA_ECOLI_1_45|truncated, 80, 168, 1, -1.00195, 10
controllerType=0 controllerNumber=1 scan=2210, sp|P68191|SRA_ECOLI_2_45|truncated, 80, 168, 1, 130.039, 10
controllerType=0 controllerNumber=1 scan=2212, sp|P68191|SRA_ECOLI, 64, 63, 1, -1.00195, 6
controllerType=0 controllerNumber=1 scan=2212, sp|P68191|SRA_ECOLI_1_45|truncated, 64, 63, 1, -1.00195, 6
controllerType=0 controllerNumber=1 scan=2212, sp|P68191|SRA_ECOLI_2_45|truncated, 64, 63, 1, 130.039, 6
controllerType=0 controllerNumber=1 scan=2215, sp|P68191|SRA_ECOLI, 50, 58, 1, -1.00537, 8
controllerType=0 controllerNumber=1 scan=2215, sp|P68191|SRA_ECOLI_1_45|truncated, 50, 58, 1, -1.00537, 8
controllerType=0 controllerNumber=1 scan=2215, sp|P68191|SRA_ECOLI_2_45|truncated, 50, 58, 1, 130.035, 8
controllerType=0 controllerNumber=1 scan=2216, sp|P68191|SRA_ECOLI, 99, 305, 1, 14.9858, 14
controllerType=0 controllerNumber=1 scan=2216, sp|P68191|SRA_ECOLI_1_45|truncated, 99, 305, 1, 14.9858, 14
controllerType=0 controllerNumber=1 scan=2216, sp|P68191|SRA_ECOLI_2_45|truncated, 99, 305, 1, 146.026, 14
controllerType=0 controllerNumber=1 scan=2220, sp|P68191|SRA_ECOLI_1_45|truncated, 55, 9, 1, 96.9609, 3
controllerType=0 controllerNumber=1 scan=2220, sp|P68191|SRA_ECOLI, 55, 9, 1, 96.9609, 3
controllerType=0 controllerNumber=1 scan=2221, sp|P68191|SRA_ECOLI_1_45|truncated, 56, 3, 1, -16.021, 2
controllerType=0 controllerNumber=1 scan=2221, sp|P68191|SRA_ECOLI, 56, 3, 1, -16.021, 2
controllerType=0 controllerNumber=1 scan=2221, sp|P68191|SRA_ECOLI_2_45|truncated, 56, 3, 1, 115.02, 2
controllerType=0 controllerNumber=1 scan=2226, sp|P68191|SRA_ECOLI, 72, 10, 1, 35.9517, 3
controllerType=0 controllerNumber=1 scan=2226, sp|P68191|SRA_ECOLI_1_45|truncated, 72, 10, 1, 35.9517, 3
controllerType=0 controllerNumber=1 scan=2231, sp|P68191|SRA_ECOLI, 64, 9, 1, 30.9692, 2
controllerType=0 controllerNumber=1 scan=2231, sp|P68191|SRA_ECOLI_1_45|truncated, 64, 9, 1, 30.9692, 2
controllerType=0 controllerNumber=1 scan=2232, sp|P68191|SRA_ECOLI, 78, 38, 1, -1.00098, 6
controllerType=0 controllerNumber=1 scan=2232, sp|P68191|SRA_ECOLI_1_45|truncated, 78, 38, 1, -1.00098, 6
controllerType=0 controllerNumber=1 scan=2232, sp|P68191|SRA_ECOLI_2_45|truncated, 78, 38, 1, 130.04, 6
controllerType=0 controllerNumber=1 scan=2245, sp|P0CE47|EFTU1_ECOLI_2_27|truncated, 59, 13, 1, 41.0056, 6
controllerType=0 controllerNumber=1 scan=2245, sp|P0CE47|EFTU1_ECOLI_2_81|truncated, 59, 13, 3, 77.1377, 6
controllerType=0 controllerNumber=1 scan=2245, sp|P0CE47|EFTU1_ECOLI_2_55|truncated, 59, 13, 2, 125.063, 6
controllerType=0 controllerNumber=1 scan=2250, sp|P69428|TATA_ECOLI_41_61|truncated, 62, 27, 1, -1.0061, 3
controllerType=0 controllerNumber=1 scan=2253, sp|P0A6X7|IHFA_ECOLI_77_99|truncated, 64, 56, 1, -1.00708, 2
controllerType=0 controllerNumber=1 scan=2255, sp|P68191|SRA_ECOLI, 56, 9, 1, -1.00439, 4
controllerType=0 controllerNumber=1 scan=2255, sp|P68191|SRA_ECOLI_1_45|truncated, 56, 9, 1, -1.00439, 4
controllerType=0 controllerNumber=1 scan=2255, sp|P68191|SRA_ECOLI_2_45|truncated, 56, 9, 1, 130.036, 4
controllerType=0 controllerNumber=1 scan=2260, sp|P68191|SRA_ECOLI_1_45|truncated, 86, 22, 1, -1.00684, 2
controllerType=0 controllerNumber=1 scan=2260, sp|P68191|SRA_ECOLI, 86, 22, 1, -1.00684, 2
controllerType=0 controllerNumber=1 scan=2260, sp|P68191|SRA_ECOLI_2_45|truncated, 86, 22, 1, 130.034, 2
controllerType=0 controllerNumber=1 scan=2261, sp|P0A6X7|IHFA_ECOLI_77_99|truncated, 70, 40, 1, -1.00635, 4
controllerType=0 controllerNumber=1 scan=2262, sp|P68191|SRA_ECOLI, 40, 3, 1, 14.9863, 2
controllerType=0 controllerNumber=1 scan=2262, sp|P68191|SRA_ECOLI_1_45|truncated, 40, 3, 1, 14.9863, 2
controllerType=0 controllerNumber=1 scan=2262, sp|P68191|SRA_ECOLI_2_45|truncated, 40, 3, 1, 146.027, 2
controllerType=0 controllerNumber=1 scan=2267, sp|P02359|RS7_ECOLI_120_146|truncated, 26, 3, 1, -1.00708, 2
controllerType=0 controllerNumber=1 scan=2267, sp|P02359|RS7_ECOLI_122_147|truncated, 26, 3, 1, 112.077, 2
controllerType=0 controllerNumber=1 scan=2275, sp|P68191|SRA_ECOLI, 72, 48, 1, -1.00635, 4
controllerType=0 controllerNumber=1 scan=2275, sp|P68191|SRA_ECOLI_1_45|truncated, 72, 48, 1, -1.00635, 4
controllerType=0 controllerNumber=1 scan=2275, sp|P68191|SRA_ECOLI_2_45|truncated, 72, 48, 1, 130.034, 4
controllerType=0 controllerNumber=1 scan=2278, sp|P0AGK8|ISCR_ECOLI_131_157|truncated, 31, 13, 1, -1.00781, 2
controllerType=0 controllerNumber=1 scan=2280, sp|P68191|SRA_ECOLI, 57, 3, 1, -1.00537, 2
controllerType=0 controllerNumber=1 scan=2280, sp|P68191|SRA_ECOLI_1_45|truncated, 57, 3, 1, -1.00537, 2
controllerType=0 controllerNumber=1 scan=2280, sp|P68191|SRA_ECOLI_2_45|truncated, 57, 3, 1, 130.035, 2
controllerType=0 controllerNumber=1 scan=2285, sp|P0AGK8|ISCR_ECOLI_131_157|truncated, 18, 2, 1, -1.0083, 2
controllerType=0 controllerNumber=1 scan=2294, sp|P68191|SRA_ECOLI, 56, 20, 1, -1.00391, 2
controllerType=0 controllerNumber=1 scan=2294, sp|P68191|SRA_ECOLI_1_45|truncated, 56, 20, 1, -1.00391, 2
controllerType=0 controllerNumber=1 scan=2294, sp|P68191|SRA_ECOLI_2_45|truncated, 56, 20, 1, 130.037, 2
controllerType=0 controllerNumber=1 scan=2306, sp|P68191|SRA_ECOLI, 57, 18, 1, 14.9858, 5
controllerType=0 controllerNumber=1 scan=2306, sp|P68191|SRA_ECOLI_1_45|truncated, 57, 18, 1, 14.9858, 5
controllerType=0 controllerNumber=1 scan=2306, sp|P68191|SRA_ECOLI_2_45|truncated, 57, 18, 1, 146.026, 5
controllerType=0 controllerNumber=1 scan=2315, sp|P68191|SRA_ECOLI_25_45|truncated, 32, 3, 1, -77.9939, 2
controllerType=0 controllerNumber=1 scan=2319, sp|P68191|SRA_ECOLI, 108, 23, 1, 14.9868, 2
controllerType=0 controllerNumber=1 scan=2319, sp|P68191|SRA_ECOLI_1_45|truncated, 108, 23, 1, 14.9868, 2
controllerType=0 controllerNumber=1 scan=2319, sp|P68191|SRA_ECOLI_2_45|truncated, 108, 23, 1, 146.027, 2
controllerType=0 controllerNumber=1 scan=2320, sp|P0A6X7|IHFA_ECOLI_77_99|truncated, 67, 57, 1, -1.0061, 2
