Spectrum ID, Protein, #peaks, #multi-peaks, Charge, Delta mass, # matched peaks 
controllerType=0 controllerNumber=1 scan=5031, sp|P0AC62|GLRX3_ECOLI_2_83|truncated, 84, 418, 3, -74.458, 2
controllerType=0 controllerNumber=1 scan=5079, sp|P60624|RL24_ECOLI_2_104|truncated, 74, 19, 1, -1.01367, 8
controllerType=0 controllerNumber=1 scan=5079, sp|P60624|RL24_ECOLI, 74, 19, 1, -132.055, 6
controllerType=0 controllerNumber=1 scan=5079, sp|P60624|RL24_ECOLI_3_104|truncated, 74, 19, 1, 70.0234, 6
controllerType=0 controllerNumber=1 scan=5175, sp|P0A786|PYRB_ECOLI_2_50|truncated, 142, 711, 1, -58.0933, 2
controllerType=0 controllerNumber=1 scan=5186, sp|P33221|PURT_ECOLI_366_392|truncated, 100, 338, 1, -294.167, 2
controllerType=0 controllerNumber=1 scan=5556, sp|P64471|YDHI_ECOLI, 116, 611, 3, -142.243, 2
controllerType=0 controllerNumber=1 scan=5690, sp|P0A7N1|RL31B_ECOLI_3_62|truncated, 185, 152, 1, 273.124, 3
controllerType=0 controllerNumber=1 scan=5785, sp|P0AG51|RL30_ECOLI_2_59|truncated, 94, 158, 1, -1.00732, 6
controllerType=0 controllerNumber=1 scan=6003, sp|P0A7R9|RS11_ECOLI_1_129|truncated, 119, 71, 1, -131.053, 5
controllerType=0 controllerNumber=1 scan=6003, sp|P0A7R9|RS11_ECOLI, 119, 71, 1, -131.053, 5
controllerType=0 controllerNumber=1 scan=6003, sp|P0A7R9|RS11_ECOLI_2_129|truncated, 119, 71, 1, -0.0126953, 5
controllerType=0 controllerNumber=1 scan=6008, sp|P0A7R9|RS11_ECOLI_1_129|truncated, 133, 123, 1, -117.049, 3
controllerType=0 controllerNumber=1 scan=6008, sp|P0A7R9|RS11_ECOLI, 133, 123, 1, -117.049, 3
controllerType=0 controllerNumber=1 scan=6008, sp|P0A7R9|RS11_ECOLI_2_129|truncated, 133, 123, 1, 13.9912, 3
controllerType=0 controllerNumber=1 scan=6014, sp|P0A7R9|RS11_ECOLI_1_129|truncated, 123, 53, 1, -117.042, 4
controllerType=0 controllerNumber=1 scan=6014, sp|P0A7R9|RS11_ECOLI, 123, 53, 1, -117.042, 4
controllerType=0 controllerNumber=1 scan=6014, sp|P0A7R9|RS11_ECOLI_2_129|truncated, 123, 53, 1, 13.998, 4
controllerType=0 controllerNumber=1 scan=6045, sp|P0A7R9|RS11_ECOLI_10_129|truncated, 132, 79, 1, -0.0078125, 6
controllerType=0 controllerNumber=1 scan=6063, sp|P0A7R9|RS11_ECOLI_10_129|truncated, 121, 63, 1, -0.0146484, 3
controllerType=0 controllerNumber=1 scan=6088, sp|P0A7R9|RS11_ECOLI_57_129|truncated, 85, 14, 1, 227.176, 3
controllerType=0 controllerNumber=1 scan=6093, sp|P0AG63|RS17_ECOLI_2_84|truncated, 86, 25, 1, -0.991211, 2
controllerType=0 controllerNumber=1 scan=6370, sp|P0A7R9|RS11_ECOLI_57_125|truncated, 90, 51, 1, -0.0405273, 6
controllerType=0 controllerNumber=1 scan=6561, sp|P0A6T1|G6PI_ECOLI_485_549|truncated, 174, 221, 1, -170.198, 2
controllerType=0 controllerNumber=1 scan=6561, sp|P0A6T1|G6PI_ECOLI_487_549|truncated, 174, 221, 1, 55.9697, 2
controllerType=0 controllerNumber=1 scan=6593, sp|P06989|HIS2_ECOLI, 156, 288, 3, -366.064, 2
controllerType=0 controllerNumber=1 scan=7291, sp|P0ACF0|DBHA_ECOLI_1_90|truncated, 106, 50, 1, -1.00879, 9
controllerType=0 controllerNumber=1 scan=7291, sp|P0ACF0|DBHA_ECOLI, 106, 50, 1, -1.00879, 9
controllerType=0 controllerNumber=1 scan=8556, sp|P0C0L2|OSMC_ECOLI_2_143|truncated, 74, 21, 1, -2.99805, 2
controllerType=0 controllerNumber=1 scan=9548, sp|P37182|HYBD_ECOLI, 85, 39, 1, 368.225, 2
controllerType=0 controllerNumber=1 scan=12637, sp|P0A7K2|RL7_ECOLI_1_121|truncated, 80, 33, 1, -74.0361, 3
controllerType=0 controllerNumber=1 scan=12637, sp|P0A7K2|RL7_ECOLI, 80, 33, 1, -74.0361, 3
controllerType=0 controllerNumber=1 scan=12637, sp|P0A7K2|RL7_ECOLI_2_121|truncated, 80, 33, 1, 57.0049, 3
controllerType=0 controllerNumber=1 scan=12893, sp|P0A7K2|RL7_ECOLI, 71, 75, 1, 27.0098, 4
controllerType=0 controllerNumber=1 scan=12893, sp|P0A7K2|RL7_ECOLI_1_121|truncated, 71, 75, 1, 27.0098, 4
controllerType=0 controllerNumber=1 scan=12893, sp|P0A7K2|RL7_ECOLI_2_121|truncated, 71, 75, 1, 158.051, 4
