Spectrum ID, Protein, #peaks, #multi-peaks, Charge, Delta mass, # matched peaks 
controllerType=0 controllerNumber=1 scan=1066, sp|P69428|TATA_ECOLI_62_89|truncated, 78, 73, 1, -129.101, 10
controllerType=0 controllerNumber=1 scan=1066, sp|P69428|TATA_ECOLI_63_89|truncated, 78, 73, 1, -1.00562, 10
controllerType=0 controllerNumber=1 scan=1066, sp|P69428|TATA_ECOLI_59_89|truncated, 78, 73, 1, -448.254, 9
controllerType=0 controllerNumber=1 scan=1066, sp|P69428|TATA_ECOLI_1_89|truncated, 78, 73, 3, -369.516, 9
controllerType=0 controllerNumber=1 scan=1066, sp|P69428|TATA_ECOLI, 78, 73, 3, -369.516, 9
controllerType=0 controllerNumber=1 scan=1066, sp|P69428|TATA_ECOLI_60_89|truncated, 78, 73, 1, -301.186, 9
controllerType=0 controllerNumber=1 scan=1066, sp|P69428|TATA_ECOLI_61_89|truncated, 78, 73, 1, -200.138, 9
controllerType=0 controllerNumber=1 scan=1066, sp|P69428|TATA_ECOLI_36_89|truncated, 78, 73, 2, 85.0322, 9
controllerType=0 controllerNumber=1 scan=1066, sp|P69428|TATA_ECOLI_38_89|truncated, 78, 73, 2, 326.211, 9
controllerType=0 controllerNumber=1 scan=1066, sp|P69428|TATA_ECOLI_39_89|truncated, 78, 73, 2, 383.233, 9
controllerType=0 controllerNumber=1 scan=1066, sp|P58041|RZOD_ECOLI, 78, 73, 2, -493.427, 2
controllerType=0 controllerNumber=1 scan=1066, sp|P0A7L0|RL1_ECOLI_38_71|truncated, 78, 73, 1, -481.375, 2
controllerType=0 controllerNumber=1 scan=1066, sp|P0A7L0|RL1_ECOLI_12_71|truncated, 78, 73, 2, -297.463, 2
controllerType=0 controllerNumber=1 scan=1066, sp|P0A9D8|DAPD_ECOLI_216_274|truncated, 78, 73, 2, -178.412, 2
controllerType=0 controllerNumber=1 scan=1066, sp|P02929|TONB_ECOLI_105_132|truncated, 78, 73, 1, -65.1726, 2
controllerType=0 controllerNumber=1 scan=1066, sp|P30126|LEUD_ECOLI_2_28|truncated, 78, 73, 1, 220.916, 2
controllerType=0 controllerNumber=1 scan=1075, sp|P02359|RS7_ECOLI_120_149|truncated, 35, 27, 1, -428.211, 8
controllerType=0 controllerNumber=1 scan=1075, sp|P02359|RS7_ECOLI_122_149|truncated, 35, 27, 1, -244.09, 8
controllerType=0 controllerNumber=1 scan=1075, sp|P02359|RS7_ECOLI_124_149|truncated, 35, 27, 1, -1.00439, 7
controllerType=0 controllerNumber=1 scan=1075, sp|P0A6Y8|DNAK_ECOLI_610_638|truncated, 35, 27, 1, -212.959, 2
controllerType=0 controllerNumber=1 scan=1078, sp|P23721|SERC_ECOLI_315_362|truncated, 58, 48, 2, -378.312, 2
controllerType=0 controllerNumber=1 scan=1078, sp|P23721|SERC_ECOLI_295_362|truncated, 58, 48, 3, -227.357, 2
controllerType=0 controllerNumber=1 scan=1079, sp|P68191|SRA_ECOLI_19_45|truncated, 76, 57, 1, -399.207, 3
controllerType=0 controllerNumber=1 scan=1079, sp|P68191|SRA_ECOLI_20_45|truncated, 76, 57, 1, -285.164, 3
controllerType=0 controllerNumber=1 scan=1079, sp|P68191|SRA_ECOLI_21_45|truncated, 76, 57, 1, -157.106, 3
controllerType=0 controllerNumber=1 scan=1079, sp|P68191|SRA_ECOLI_1_45|truncated, 76, 57, 2, 125.083, 3
controllerType=0 controllerNumber=1 scan=1079, sp|P68191|SRA_ECOLI, 76, 57, 2, 125.083, 3
controllerType=0 controllerNumber=1 scan=1079, sp|P68191|SRA_ECOLI_2_45|truncated, 76, 57, 2, 256.123, 3
controllerType=0 controllerNumber=1 scan=1079, sp|P68191|SRA_ECOLI_22_45|truncated, 76, 57, 1, -1.00464, 2
controllerType=0 controllerNumber=1 scan=1079, sp|P68191|SRA_ECOLI_23_45|truncated, 76, 57, 1, 127.09, 2
controllerType=0 controllerNumber=1 scan=1079, sp|P0DKB3|MNTS_ECOLI, 76, 57, 2, 190.377, 2
controllerType=0 controllerNumber=1 scan=1080, sp|P02359|RS7_ECOLI_120_149|truncated, 98, 304, 1, -428.211, 11
controllerType=0 controllerNumber=1 scan=1080, sp|P02359|RS7_ECOLI_122_149|truncated, 98, 304, 1, -244.09, 11
controllerType=0 controllerNumber=1 scan=1080, sp|P02359|RS7_ECOLI_124_149|truncated, 98, 304, 1, -1.00415, 11
controllerType=0 controllerNumber=1 scan=1080, sp|P68919|RL25_ECOLI_61_87|truncated, 98, 304, 1, -263.34, 5
controllerType=0 controllerNumber=1 scan=1080, sp|P76406|YEGR_ECOLI, 98, 304, 4, 10.9561, 4
controllerType=0 controllerNumber=1 scan=1080, sp|P77611|RSXC_ECOLI_598_622|truncated, 98, 304, 1, 62.01, 4
controllerType=0 controllerNumber=1 scan=1080, sp|P77611|RSXC_ECOLI_566_590|truncated, 98, 304, 1, 62.9941, 4
controllerType=0 controllerNumber=1 scan=1080, sp|P23721|SERC_ECOLI_289_362|truncated, 98, 304, 3, 417.206, 4
controllerType=0 controllerNumber=1 scan=1080, sp|P23721|SERC_ECOLI_315_362|truncated, 98, 304, 2, 450.269, 4
controllerType=0 controllerNumber=1 scan=1080, sp|P0ABH9|CLPA_ECOLI_389_416|truncated, 98, 304, 1, -233.198, 3
controllerType=0 controllerNumber=1 scan=1080, sp|P23857|PSPE_ECOLI, 98, 304, 4, 0.84375, 3
controllerType=0 controllerNumber=1 scan=1080, sp|P0ABH9|CLPA_ECOLI_392_416|truncated, 98, 304, 1, 108.956, 3
controllerType=0 controllerNumber=1 scan=1080, sp|P39172|ZNUA_ECOLI_27_106|truncated, 98, 304, 3, 117.948, 3
controllerType=0 controllerNumber=1 scan=1080, sp|P69816|PTFB2_ECOLI, 98, 304, 4, 228.036, 3
controllerType=0 controllerNumber=1 scan=1080, sp|P23895|EMRE_ECOLI, 98, 304, 4, -481.469, 2
controllerType=0 controllerNumber=1 scan=1080, sp|P69783|PTGA_ECOLI_88_169|truncated, 98, 304, 3, -473.6, 2
controllerType=0 controllerNumber=1 scan=1080, sp|P0A9B2|G3P1_ECOLI_2_82|truncated, 98, 304, 3, -428.362, 2
controllerType=0 controllerNumber=1 scan=1080, sp|P07018|MCP4_ECOLI_468_523|truncated, 98, 304, 2, -365.03, 2
controllerType=0 controllerNumber=1 scan=1080, sp|P69783|PTGA_ECOLI_89_169|truncated, 98, 304, 3, -360.515, 2
controllerType=0 controllerNumber=1 scan=1080, sp|P46126|YFIM_ECOLI, 98, 304, 4, -328.698, 2
controllerType=0 controllerNumber=1 scan=1080, sp|P32685|YJBD_ECOLI_2_27|truncated, 98, 304, 1, -314.288, 2
controllerType=0 controllerNumber=1 scan=1080, sp|P02929|TONB_ECOLI_105_132|truncated, 98, 304, 1, -294.211, 2
controllerType=0 controllerNumber=1 scan=1080, sp|P61175|RL22_ECOLI_55_83|truncated, 98, 304, 1, -275.066, 2
controllerType=0 controllerNumber=1 scan=1080, sp|P0A7N9|RL33_ECOLI_1_52|truncated, 98, 304, 2, -264.413, 2
controllerType=0 controllerNumber=1 scan=1080, sp|P0A7M9|RL31_ECOLI_36_62|truncated, 98, 304, 1, -186.061, 2
controllerType=0 controllerNumber=1 scan=1080, sp|P76154|YDFK_ECOLI, 98, 304, 3, -171.395, 2
controllerType=0 controllerNumber=1 scan=1080, sp|P00904|TRPGD_ECOLI_465_493|truncated, 98, 304, 1, -162.106, 2
controllerType=0 controllerNumber=1 scan=1080, sp|P69783|PTGA_ECOLI_116_169|truncated, 98, 304, 2, -157.351, 2
controllerType=0 controllerNumber=1 scan=1080, sp|P76073|YNAE_ECOLI, 98, 304, 3, -144.348, 2
controllerType=0 controllerNumber=1 scan=1080, sp|P69783|PTGA_ECOLI_117_169|truncated, 98, 304, 2, -58.2822, 2
controllerType=0 controllerNumber=1 scan=1080, sp|P69783|PTGA_ECOLI_118_169|truncated, 98, 304, 2, -1.26074, 2
controllerType=0 controllerNumber=1 scan=1080, sp|P69783|PTGA_ECOLI_92_169|truncated, 98, 304, 3, 22.6807, 2
controllerType=0 controllerNumber=1 scan=1080, sp|P0AG59|RS14_ECOLI_2_75|truncated, 98, 304, 3, 68.834, 2
controllerType=0 controllerNumber=1 scan=1080, sp|P69783|PTGA_ECOLI_93_169|truncated, 98, 304, 3, 169.749, 2
controllerType=0 controllerNumber=1 scan=1080, sp|P69783|PTGA_ECOLI_120_169|truncated, 98, 304, 2, 214.814, 2
controllerType=0 controllerNumber=1 scan=1080, sp|P0A6R3|FIS_ECOLI, 98, 304, 4, 236.107, 2
controllerType=0 controllerNumber=1 scan=1080, sp|P0ACF8|HNS_ECOLI_16_89|truncated, 98, 304, 3, 260.141, 2
controllerType=0 controllerNumber=1 scan=1080, sp|P0A7W1|RS5_ECOLI_1_23|truncated, 98, 304, 1, 275.041, 2
controllerType=0 controllerNumber=1 scan=1080, sp|P0AAR3|YBAK_ECOLI_82_159|truncated, 98, 304, 3, 277.905, 2
controllerType=0 controllerNumber=1 scan=1080, sp|P02358|RS6_ECOLI_87_133|truncated, 98, 304, 2, 395.517, 2
controllerType=0 controllerNumber=1 scan=1080, sp|P0A7W1|RS5_ECOLI_2_23|truncated, 98, 304, 1, 406.082, 2
controllerType=0 controllerNumber=1 scan=1080, sp|P27302|TKT1_ECOLI_643_663|truncated, 98, 304, 1, 485.175, 2
controllerType=0 controllerNumber=1 scan=1082, sp|P68191|SRA_ECOLI_19_45|truncated, 75, 38, 1, -399.21, 6
controllerType=0 controllerNumber=1 scan=1082, sp|P68191|SRA_ECOLI_20_45|truncated, 75, 38, 1, -285.167, 6
controllerType=0 controllerNumber=1 scan=1082, sp|P68191|SRA_ECOLI_21_45|truncated, 75, 38, 1, -157.108, 6
controllerType=0 controllerNumber=1 scan=1082, sp|P68191|SRA_ECOLI_1_45|truncated, 75, 38, 2, 125.078, 6
controllerType=0 controllerNumber=1 scan=1082, sp|P68191|SRA_ECOLI, 75, 38, 2, 125.078, 6
controllerType=0 controllerNumber=1 scan=1082, sp|P68191|SRA_ECOLI_2_45|truncated, 75, 38, 2, 256.118, 6
controllerType=0 controllerNumber=1 scan=1082, sp|P68191|SRA_ECOLI_22_45|truncated, 75, 38, 1, -1.00708, 5
controllerType=0 controllerNumber=1 scan=1082, sp|P68191|SRA_ECOLI_23_45|truncated, 75, 38, 1, 127.088, 4
controllerType=0 controllerNumber=1 scan=1082, sp|P68191|SRA_ECOLI_24_45|truncated, 75, 38, 1, 240.172, 3
controllerType=0 controllerNumber=1 scan=1082, sp|P0A8F0|UPP_ECOLI_133_208|truncated, 75, 38, 3, 115.125, 2
controllerType=0 controllerNumber=1 scan=1082, sp|P68191|SRA_ECOLI_25_45|truncated, 75, 38, 1, 339.24, 2
controllerType=0 controllerNumber=1 scan=1087, sp|P0A7M2|RL28_ECOLI_2_27|truncated, 104, 181, 1, -1.00781, 20
controllerType=0 controllerNumber=1 scan=1087, sp|P0A7M2|RL28_ECOLI_2_78|truncated, 104, 181, 3, -322.263, 13
controllerType=0 controllerNumber=1 scan=1087, sp|P0A7M2|RL28_ECOLI_2_26|truncated, 104, 181, 1, 155.093, 11
controllerType=0 controllerNumber=1 scan=1087, sp|P0A7M2|RL28_ECOLI_1_27|truncated, 104, 181, 1, -132.048, 8
controllerType=0 controllerNumber=1 scan=1087, sp|P05793|ILVC_ECOLI_446_475|truncated, 104, 181, 1, -365.167, 4
controllerType=0 controllerNumber=1 scan=1087, sp|P0A7Z0|RPIA_ECOLI_166_219|truncated, 104, 181, 2, 148.045, 4
controllerType=0 controllerNumber=1 scan=1087, sp|P0AES9|HDEA_ECOLI, 104, 181, 4, -453.054, 2
controllerType=0 controllerNumber=1 scan=1087, sp|P69428|TATA_ECOLI_61_89|truncated, 104, 181, 1, -447.12, 2
controllerType=0 controllerNumber=1 scan=1087, sp|P69428|TATA_ECOLI_36_89|truncated, 104, 181, 2, -408.933, 2
controllerType=0 controllerNumber=1 scan=1087, sp|P46126|YFIM_ECOLI, 104, 181, 4, -400.475, 2
controllerType=0 controllerNumber=1 scan=1087, sp|P69428|TATA_ECOLI_62_89|truncated, 104, 181, 1, -376.083, 2
controllerType=0 controllerNumber=1 scan=1087, sp|P69428|TATA_ECOLI_63_89|truncated, 104, 181, 1, -247.988, 2
controllerType=0 controllerNumber=1 scan=1087, sp|P0A7A9|IPYR_ECOLI_2_54|truncated, 104, 181, 2, -205.894, 2
controllerType=0 controllerNumber=1 scan=1087, sp|P69428|TATA_ECOLI_38_89|truncated, 104, 181, 2, -167.754, 2
controllerType=0 controllerNumber=1 scan=1087, sp|P69428|TATA_ECOLI_39_89|truncated, 104, 181, 2, -110.732, 2
controllerType=0 controllerNumber=1 scan=1087, sp|P0ADV1|LPTA_ECOLI_159_185|truncated, 104, 181, 1, -100.097, 2
controllerType=0 controllerNumber=1 scan=1087, sp|P69428|TATA_ECOLI_40_89|truncated, 104, 181, 2, 36.3359, 2
controllerType=0 controllerNumber=1 scan=1087, sp|P60422|RL2_ECOLI_27_52|truncated, 104, 181, 1, 36.9973, 2
controllerType=0 controllerNumber=1 scan=1087, sp|P0ADV1|LPTA_ECOLI_159_183|truncated, 104, 181, 1, 70.9678, 2
controllerType=0 controllerNumber=1 scan=1087, sp|P60422|RL2_ECOLI_2_52|truncated, 104, 181, 2, 126.938, 2
controllerType=0 controllerNumber=1 scan=1087, sp|P69428|TATA_ECOLI_41_89|truncated, 104, 181, 2, 164.431, 2
controllerType=0 controllerNumber=1 scan=1087, sp|P69428|TATA_ECOLI_42_89|truncated, 104, 181, 2, 292.526, 2
controllerType=0 controllerNumber=1 scan=1087, sp|P69428|TATA_ECOLI_43_89|truncated, 104, 181, 2, 363.563, 2
controllerType=0 controllerNumber=1 scan=1087, sp|P64574|YGHW_ECOLI, 104, 181, 4, 458.812, 2
controllerType=0 controllerNumber=1 scan=1087, sp|P69428|TATA_ECOLI_44_89|truncated, 104, 181, 2, 494.604, 2
controllerType=0 controllerNumber=1 scan=1089, sp|P45577|PROQ_ECOLI_121_147|truncated, 38, 7, 1, -1.00464, 2
controllerType=0 controllerNumber=1 scan=1089, sp|P45577|PROQ_ECOLI_123_147|truncated, 38, 7, 1, 283.192, 2
controllerType=0 controllerNumber=1 scan=1094, sp|P68191|SRA_ECOLI_19_45|truncated, 122, 282, 1, -399.208, 11
controllerType=0 controllerNumber=1 scan=1094, sp|P68191|SRA_ECOLI_20_45|truncated, 122, 282, 1, -285.165, 11
controllerType=0 controllerNumber=1 scan=1094, sp|P68191|SRA_ECOLI_21_45|truncated, 122, 282, 1, -157.106, 11
controllerType=0 controllerNumber=1 scan=1094, sp|P68191|SRA_ECOLI_22_45|truncated, 122, 282, 1, -1.00537, 11
controllerType=0 controllerNumber=1 scan=1094, sp|P68191|SRA_ECOLI, 122, 282, 2, 125.081, 11
controllerType=0 controllerNumber=1 scan=1094, sp|P68191|SRA_ECOLI_1_45|truncated, 122, 282, 2, 125.081, 11
controllerType=0 controllerNumber=1 scan=1094, sp|P68191|SRA_ECOLI_2_45|truncated, 122, 282, 2, 256.122, 11
controllerType=0 controllerNumber=1 scan=1094, sp|P68191|SRA_ECOLI_23_45|truncated, 122, 282, 1, 127.09, 9
controllerType=0 controllerNumber=1 scan=1094, sp|P68191|SRA_ECOLI_24_45|truncated, 122, 282, 1, 240.174, 7
controllerType=0 controllerNumber=1 scan=1094, sp|P68191|SRA_ECOLI_25_45|truncated, 122, 282, 1, 339.242, 5
controllerType=0 controllerNumber=1 scan=1094, sp|P0A8F0|UPP_ECOLI_133_208|truncated, 122, 282, 3, 115.13, 3
controllerType=0 controllerNumber=1 scan=1094, sp|P0A734|MINE_ECOLI_2_88|truncated, 122, 282, 4, 339.25, 3
controllerType=0 controllerNumber=1 scan=1094, sp|P77611|RSXC_ECOLI_570_597|truncated, 122, 282, 1, -479.187, 2
controllerType=0 controllerNumber=1 scan=1094, sp|P76157|YNFN_ECOLI, 122, 282, 2, -418.046, 2
controllerType=0 controllerNumber=1 scan=1094, sp|P60624|RL24_ECOLI_2_28|truncated, 122, 282, 1, -384.343, 2
controllerType=0 controllerNumber=1 scan=1094, sp|P0ACL0|GLPR_ECOLI_144_192|truncated, 122, 282, 2, -209.928, 2
controllerType=0 controllerNumber=1 scan=1094, sp|P60624|RL24_ECOLI_2_26|truncated, 122, 282, 1, -171.231, 2
controllerType=0 controllerNumber=1 scan=1094, sp|P45956|CAS2_ECOLI, 122, 282, 4, -74.8369, 2
controllerType=0 controllerNumber=1 scan=1094, sp|P0ADN2|YIFE_ECOLI_2_89|truncated, 122, 282, 4, -52.5996, 2
controllerType=0 controllerNumber=1 scan=1094, sp|P0A7K6|RL19_ECOLI_1_93|truncated, 122, 282, 4, -29.9355, 2
controllerType=0 controllerNumber=1 scan=1094, sp|P0A717|KPRS_ECOLI_218_242|truncated, 122, 282, 1, 4.09424, 2
controllerType=0 controllerNumber=1 scan=1094, sp|P60624|RL24_ECOLI_2_21|truncated, 122, 282, 1, 397.15, 2
controllerType=0 controllerNumber=1 scan=1094, sp|P0AF82|YJFN_ECOLI, 122, 282, 4, 493.786, 2
controllerType=0 controllerNumber=1 scan=1097, sp|P68191|SRA_ECOLI_19_45|truncated, 38, 9, 1, -361.258, 4
controllerType=0 controllerNumber=1 scan=1097, sp|P68191|SRA_ECOLI_20_45|truncated, 38, 9, 1, -247.215, 4
controllerType=0 controllerNumber=1 scan=1097, sp|P68191|SRA_ECOLI_21_45|truncated, 38, 9, 1, -119.157, 4
controllerType=0 controllerNumber=1 scan=1097, sp|P68191|SRA_ECOLI, 38, 9, 2, 200.98, 4
controllerType=0 controllerNumber=1 scan=1097, sp|P68191|SRA_ECOLI_1_45|truncated, 38, 9, 2, 200.98, 4
controllerType=0 controllerNumber=1 scan=1097, sp|P68191|SRA_ECOLI_2_45|truncated, 38, 9, 2, 332.021, 4
controllerType=0 controllerNumber=1 scan=1097, sp|P68191|SRA_ECOLI_22_45|truncated, 38, 9, 1, 36.9443, 3
controllerType=0 controllerNumber=1 scan=1097, sp|P68191|SRA_ECOLI_23_45|truncated, 38, 9, 1, 165.039, 3
controllerType=0 controllerNumber=1 scan=1097, sp|P68191|SRA_ECOLI_24_45|truncated, 38, 9, 1, 278.123, 3
controllerType=0 controllerNumber=1 scan=1097, sp|P68191|SRA_ECOLI_25_45|truncated, 38, 9, 1, 377.192, 3
controllerType=0 controllerNumber=1 scan=1108, sp|P68191|SRA_ECOLI_19_45|truncated, 16, 5, 1, -376.245, 2
controllerType=0 controllerNumber=1 scan=1108, sp|P68191|SRA_ECOLI_20_45|truncated, 16, 5, 1, -262.202, 2
controllerType=0 controllerNumber=1 scan=1108, sp|P68191|SRA_ECOLI_21_45|truncated, 16, 5, 1, -134.143, 2
controllerType=0 controllerNumber=1 scan=1108, sp|P68191|SRA_ECOLI_22_45|truncated, 16, 5, 1, 21.9578, 2
controllerType=0 controllerNumber=1 scan=1108, sp|P68191|SRA_ECOLI_23_45|truncated, 16, 5, 1, 150.053, 2
controllerType=0 controllerNumber=1 scan=1108, sp|P68191|SRA_ECOLI, 16, 5, 2, 171.007, 2
controllerType=0 controllerNumber=1 scan=1108, sp|P68191|SRA_ECOLI_1_45|truncated, 16, 5, 2, 171.007, 2
controllerType=0 controllerNumber=1 scan=1108, sp|P68191|SRA_ECOLI_24_45|truncated, 16, 5, 1, 263.137, 2
controllerType=0 controllerNumber=1 scan=1108, sp|P68191|SRA_ECOLI_2_45|truncated, 16, 5, 2, 302.048, 2
controllerType=0 controllerNumber=1 scan=1108, sp|P68191|SRA_ECOLI_25_45|truncated, 16, 5, 1, 362.205, 2
controllerType=0 controllerNumber=1 scan=1146, sp|P68191|SRA_ECOLI_19_45|truncated, 82, 96, 1, -399.209, 5
controllerType=0 controllerNumber=1 scan=1146, sp|P68191|SRA_ECOLI_20_45|truncated, 82, 96, 1, -285.166, 5
controllerType=0 controllerNumber=1 scan=1146, sp|P68191|SRA_ECOLI_21_45|truncated, 82, 96, 1, -157.107, 5
controllerType=0 controllerNumber=1 scan=1146, sp|P68191|SRA_ECOLI_1_45|truncated, 82, 96, 2, 125.08, 5
controllerType=0 controllerNumber=1 scan=1146, sp|P68191|SRA_ECOLI, 82, 96, 2, 125.08, 5
controllerType=0 controllerNumber=1 scan=1146, sp|P68191|SRA_ECOLI_2_45|truncated, 82, 96, 2, 256.12, 5
controllerType=0 controllerNumber=1 scan=1146, sp|P68191|SRA_ECOLI_22_45|truncated, 82, 96, 1, -1.0061, 4
controllerType=0 controllerNumber=1 scan=1146, sp|P68191|SRA_ECOLI_23_45|truncated, 82, 96, 1, 127.089, 3
controllerType=0 controllerNumber=1 scan=1146, sp|P64499|YEBO_ECOLI, 82, 96, 4, -349.081, 2
controllerType=0 controllerNumber=1 scan=1146, sp|P0DKB3|MNTS_ECOLI, 82, 96, 2, 190.374, 2
controllerType=0 controllerNumber=1 scan=1146, sp|P68191|SRA_ECOLI_24_45|truncated, 82, 96, 1, 240.173, 2
controllerType=0 controllerNumber=1 scan=1146, sp|P68191|SRA_ECOLI_25_45|truncated, 82, 96, 1, 339.241, 2
controllerType=0 controllerNumber=1 scan=1155, sp|P0A7M2|RL28_ECOLI_2_27|truncated, 55, 30, 1, -1.00928, 6
